commits,commits_per_month,changes,changes_per_commit,changes_per_month,grade
48,9,1624,33,324,7.13
31,6,2357,76,471,8.21
16,3,1525,95,305,8.32
27,5,177,6,35,5.16
36,7,3276,91,655,9.02
31,6,1323,42,264,6.86
50,10,4516,90,903,9.61
48,9,2246,46,449,7.65
31,6,1712,55,342,7.38
12,2,943,78,188,7.27
11,2,317,28,63,5.38
49,9,690,14,138,6.36
33,6,1404,42,280,6.82
28,5,399,14,79,5.45
27,5,1364,50,272,6.94
38,7,2407,63,481,7.89
47,9,3578,76,715,8.84
13,2,593,45,118,5.86
35,7,3355,95,671,9.22
48,9,1705,35,341,7.21
27,5,501,18,100,5.66
27,5,2407,89,481,8.49
13,2,460,35,92,5.47
30,6,732,24,146,6.16
25,5,908,36,181,6.44
11,2,920,83,184,7.59
30,6,108,3,21,5.28
25,5,819,32,163,6.29
38,7,573,15,114,5.95
35,7,1051,30,210,6.6
19,3,1510,79,302,7.51
32,6,3191,99,638,9.13
24,4,1334,55,266,6.83
31,6,2419,78,483,8.29
47,9,2024,43,404,7.51
20,4,739,36,147,6.25
27,5,1230,45,246,6.74
17,3,835,49,167,6.41
21,4,1341,63,268,7.28
34,6,2439,71,487,7.98
21,4,1585,75,317,7.75
44,8,3875,88,775,9.1
48,9,867,18,173,6.51
22,4,113,5,22,4.85
39,7,2205,56,441,7.61
26,5,255,9,51,5.34
19,3,1523,80,304,7.54
12,2,401,33,80,5.47
36,7,1198,33,239,6.7
18,3,240,13,48,4.91
49,9,2678,54,535,7.97
40,8,2395,59,479,7.98
48,9,2327,48,465,7.72
44,8,3163,71,632,8.43
10,2,187,18,37,5.11
48,9,4785,99,957,9.77
14,2,829,59,165,6.34
15,3,1107,73,221,7.53
28,5,2794,99,558,8.88
46,9,1349,29,269,6.96
34,6,827,24,165,6.09
11,2,689,62,137,6.74
27,5,2013,74,402,7.9
41,8,429,10,85,5.98
15,3,401,26,80,5.65
16,3,1081,67,216,7.2
50,10,749,14,149,6.57
20,4,818,40,163,6.41
43,8,2801,65,560,8.18
41,8,461,11,92,6.03
26,5,446,17,89,5.64
37,7,1399,37,279,6.86
38,7,3420,90,684,8.96
39,7,3190,81,638,8.61
24,4,2205,91,441,8.28
33,6,1840,55,368,7.35
33,6,1142,34,228,6.51
10,2,901,90,180,8.0
30,6,1625,54,325,7.36
42,8,1523,36,304,7.03
36,7,1425,39,285,6.96
35,7,3149,89,629,8.98
22,4,1063,48,212,6.62
44,8,1002,22,200,6.47
11,2,1023,93,204,7.97
29,5,1283,44,256,6.64
19,3,803,42,160,6.02
15,3,1037,69,207,7.36
11,2,832,75,166,7.27
41,8,885,21,177,6.44
19,3,1332,70,266,7.14
29,5,659,22,131,5.77
33,6,2656,80,531,8.35
33,6,2174,65,434,7.75
34,6,1437,42,287,6.81
16,3,983,61,196,6.96
11,2,269,24,53,5.2
48,9,2396,49,479,7.77
41,8,3448,84,689,8.95
19,3,766,40,153,5.94
46,9,1380,30,276,7.0
18,3,613,34,122,5.74
22,4,1353,61,270,7.14
11,2,168,15,33,4.83
41,8,2649,64,529,8.16
14,2,414,29,82,5.14
43,8,1533,35,306,6.99
46,9,2018,43,403,7.53
26,5,1061,40,212,6.58
26,5,2379,91,475,8.61
25,5,920,36,184,6.46
11,2,379,34,75,5.61
14,2,1206,86,241,7.43
46,9,4002,87,800,9.28
24,4,1174,48,234,6.56
30,6,145,4,29,5.38
31,6,200,6,40,5.42
23,4,904,39,180,6.22
45,9,1542,34,308,7.16
37,7,323,8,64,5.69
23,4,2011,87,402,8.15
14,2,335,23,67,4.93
22,4,1074,48,214,6.63
28,5,209,7,41,5.16
25,5,985,39,197,6.57
13,2,606,46,121,5.91
13,2,1078,82,215,7.35
36,7,1297,36,259,6.82
40,8,2403,60,480,8.0
35,7,603,17,120,6.07
42,8,3046,72,609,8.47
27,5,1570,58,314,7.25
45,9,4239,94,847,9.56
17,3,952,56,190,6.68
35,7,1662,47,332,7.29
17,3,570,33,114,5.78
39,7,1139,29,227,6.51
28,5,2723,97,544,8.79
20,4,1420,71,284,7.64
49,9,4407,89,881,9.37
29,5,579,19,115,5.65
39,7,3003,77,600,8.43
41,8,3035,74,607,8.55
24,4,1547,64,309,7.19
49,9,1554,31,310,7.05
30,6,1953,65,390,7.8
39,7,2933,75,586,8.36
23,4,1561,67,312,7.36
33,6,571,17,114,5.82
38,7,378,9,75,5.73
29,5,2402,82,480,8.18
23,4,433,18,86,5.38
20,4,1511,75,302,7.81
15,3,253,16,50,5.23
20,4,1473,73,294,7.73
16,3,575,35,115,5.93
19,3,1511,79,302,7.51
31,6,1478,47,295,7.06
22,4,1036,47,207,6.58
46,9,161,3,32,5.91
28,5,1800,64,360,7.47
48,9,1738,36,347,7.24
28,5,1122,40,224,6.5
41,8,1133,27,226,6.68
35,7,1493,42,298,7.09
29,5,1962,67,392,7.58
43,8,252,5,50,5.78
17,3,208,12,41,4.9
48,9,3488,72,697,8.69
23,4,164,7,32,4.89
30,6,479,15,95,5.8
29,5,334,11,66,5.31
49,9,3548,72,709,8.68
49,9,1976,40,395,7.4
29,5,1308,45,261,6.68
46,9,3072,66,614,8.45
26,5,1727,66,345,7.61
48,9,1343,27,268,6.89
14,2,1310,93,262,7.72
33,6,1158,35,231,6.53
20,4,1765,88,353,8.32
27,5,1509,55,301,7.14
21,4,965,45,193,6.56
36,7,2800,77,560,8.48
29,5,155,5,31,5.09
39,7,3778,96,755,9.21
18,3,860,47,172,6.28
22,4,1716,78,343,7.82
47,9,1352,28,270,6.93
23,4,1576,68,315,7.39
20,4,1873,93,374,8.53
21,4,1135,54,227,6.91
50,10,617,12,123,6.48
39,7,354,9,70,5.69
39,7,2164,55,432,7.56
47,9,2577,54,515,7.97
46,9,1381,30,276,7.0
32,6,205,6,41,5.4
14,2,823,58,164,6.32
22,4,1865,84,373,8.07
24,4,271,11,54,5.07
45,9,1131,25,226,6.8
32,6,335,10,67,5.56
24,4,2183,90,436,8.24
10,2,355,35,71,5.81
34,6,2832,83,566,8.45
43,8,542,12,108,6.07
46,9,531,11,106,6.24
33,6,712,21,142,5.98
35,7,2955,84,591,8.77
43,8,380,8,76,5.92
49,9,1418,28,283,6.93
12,2,182,15,36,4.73
15,3,1253,83,250,7.93
44,8,2133,48,426,7.5
23,4,786,34,157,6.02
21,4,1665,79,333,7.91
35,7,1801,51,360,7.45
14,2,660,47,132,5.87
41,8,2756,67,551,8.27
12,2,922,76,184,7.2
24,4,2112,88,422,8.14
24,4,1126,46,225,6.48
39,7,3710,95,742,9.16
24,4,105,4,21,4.79
23,4,156,6,31,4.9
30,6,1484,49,296,7.16
15,3,798,53,159,6.72
22,4,722,32,144,5.99
46,9,1228,26,245,6.85
33,6,2430,73,486,8.07
45,9,3480,77,696,8.89
49,9,781,15,156,6.41
27,5,1091,40,218,6.54
29,5,695,23,139,5.82
47,9,2966,63,593,8.32
24,4,1228,51,245,6.67
41,8,3508,85,701,9.0
31,6,2892,93,578,8.9
14,2,1018,72,203,6.88
26,5,787,30,157,6.16
31,6,2651,85,530,8.59
10,2,343,34,68,5.75
49,9,3309,67,661,8.48
20,4,1154,57,230,7.09
42,8,425,10,85,5.99
17,3,634,37,126,5.92
50,10,635,12,127,6.49
30,6,853,28,170,6.32
25,5,983,39,196,6.56
37,7,250,6,50,5.63
13,2,574,44,114,5.81
22,4,2065,93,413,8.44
31,6,1827,58,365,7.51
49,9,1158,23,231,6.72
29,5,392,13,78,5.4
36,7,1380,38,276,6.91
10,2,784,78,156,7.52
21,4,1947,92,389,8.44
44,8,842,19,168,6.34
35,7,517,14,103,5.97
41,8,1785,43,357,7.32
47,9,1533,32,306,7.08
23,4,1649,71,329,7.51
26,5,726,27,145,6.06
34,6,1680,49,336,7.09
17,3,750,44,150,6.21
44,8,862,19,172,6.35
31,6,2594,83,518,8.51
50,10,1216,24,243,6.96
38,7,2527,66,505,8.01
10,2,510,51,102,6.44
43,8,345,8,69,5.9
17,3,1686,99,337,8.41
14,2,1134,81,226,7.22
12,2,781,65,156,6.75
11,2,473,43,94,5.97
36,7,2516,69,503,8.16
45,9,1748,38,349,7.33
23,4,559,24,111,5.61
21,4,481,22,96,5.64
23,4,1659,72,331,7.54
28,5,1408,50,281,6.91
22,4,200,9,40,5.06
35,7,1015,29,203,6.56
34,6,1901,55,380,7.34
43,8,3193,74,638,8.54
31,6,1780,57,356,7.46
29,5,2584,89,516,8.44
27,5,1397,51,279,6.98
26,5,1583,60,316,7.38
49,9,2044,41,408,7.45
50,10,1675,33,335,7.33
18,3,207,11,41,4.82
38,7,715,18,143,6.1
37,7,1744,47,348,7.25
21,4,369,17,73,5.41
44,8,3006,68,601,8.3
37,7,1390,37,278,6.86
11,2,646,58,129,6.59
27,5,769,28,153,6.05
35,7,2250,64,450,7.97
36,7,2194,60,438,7.8
37,7,3216,86,643,8.83
45,9,3543,78,708,8.93
41,8,1983,48,396,7.52
25,5,1545,61,309,7.46
33,6,837,25,167,6.14
28,5,1653,59,330,7.26
14,2,1164,83,232,7.3
12,2,959,79,191,7.32
42,8,2317,55,463,7.79
14,2,1095,78,219,7.11
41,8,2200,53,440,7.72
38,7,1616,42,323,7.05
16,3,766,47,153,6.41
13,2,613,47,122,5.93
21,4,1937,92,387,8.43
35,7,3002,85,600,8.81
40,8,694,17,138,6.28
47,9,3279,69,655,8.57
17,3,894,52,178,6.53
24,4,2326,96,465,8.48
43,8,3658,85,731,8.98
18,3,1503,83,300,7.71
30,6,2416,80,483,8.41
37,7,863,23,172,6.29
36,7,2709,75,541,8.39
24,4,768,32,153,5.9
42,8,3260,77,652,8.68
49,9,1356,27,271,6.89
50,10,244,4,48,6.14
49,9,1856,37,371,7.29
39,7,2571,65,514,7.97
49,9,2727,55,545,8.01
48,9,1935,40,387,7.4
22,4,1942,88,388,8.22
42,8,3463,82,692,8.87
23,4,1295,56,259,6.91
43,8,2614,60,522,7.99
46,9,1642,35,328,7.21
46,9,3113,67,622,8.49
36,7,653,18,130,6.1
44,8,232,5,46,5.77
24,4,585,24,117,5.59
37,7,2878,77,575,8.47
31,6,1975,63,395,7.71
15,3,796,53,159,6.72
39,7,410,10,82,5.77
15,3,193,12,38,5.07
36,7,2998,83,599,8.71
30,6,137,4,27,5.34
49,9,4516,92,903,9.48
46,9,1038,22,207,6.68
30,6,1322,44,264,6.96
33,6,363,11,72,5.56
28,5,1316,47,263,6.78
38,7,233,6,46,5.58
48,9,3566,74,713,8.76
24,4,1633,68,326,7.34
13,2,975,75,195,7.06
31,6,1506,48,301,7.11
33,6,1076,32,215,6.43
13,2,1141,87,228,7.55
25,5,2229,89,445,8.56
47,9,2507,53,501,7.92
42,8,3682,87,736,9.08
12,2,284,23,56,5.05
39,7,1237,31,247,6.61
31,6,505,16,101,5.82
48,9,2453,51,490,7.83
46,9,3107,67,621,8.49
37,7,613,16,122,6.01
36,7,1216,33,243,6.72
24,4,2089,87,417,8.1
30,6,2236,74,447,8.17
43,8,2884,67,576,8.26
20,4,125,6,25,5.04
19,3,1072,56,214,6.58
48,9,2708,56,541,8.04
31,6,1986,64,397,7.74
27,5,2280,84,456,8.3
14,2,390,27,78,5.09
14,2,1400,100,280,7.99
10,2,521,52,104,6.48
28,5,1506,53,301,7.04
27,5,2375,87,475,8.43
19,3,1777,93,355,8.07
14,2,521,37,104,5.47
29,5,2630,90,526,8.5
47,9,3884,82,776,9.09
50,10,4891,97,978,9.9
26,5,357,13,71,5.49
35,7,2315,66,463,8.04
10,2,366,36,73,5.85
23,4,1604,69,320,7.43
39,7,2964,76,592,8.39
49,9,3565,72,713,8.69
32,6,878,27,175,6.24
48,9,2789,58,557,8.11
15,3,1350,90,270,8.2
18,3,639,35,127,5.78
48,9,900,18,180,6.53
20,4,1376,68,275,7.53
14,2,219,15,43,4.56
45,9,2379,52,475,7.89
17,3,914,53,182,6.57
44,8,2234,50,446,7.59
35,7,583,16,116,6.04
10,2,635,63,127,6.93
11,2,1070,97,214,8.14
23,4,121,5,24,4.85
12,2,685,57,137,6.43
34,6,3180,93,636,8.86
45,9,2096,46,419,7.65
28,5,1429,51,285,6.94
43,8,2000,46,400,7.43
23,4,1510,65,302,7.27
11,2,237,21,47,5.09
42,8,3399,80,679,8.8
37,7,2884,77,576,8.47
49,9,4237,86,847,9.25
22,4,1126,51,225,6.74
23,4,1098,47,219,6.55
38,7,1137,29,227,6.54
29,5,2214,76,442,7.93
31,6,1242,40,248,6.77
10,2,760,76,152,7.44
50,10,2727,54,545,8.17
49,9,2082,42,416,7.48
18,3,751,41,150,6.04
41,8,753,18,150,6.31
47,9,2413,51,482,7.84
43,8,2167,50,433,7.59
22,4,695,31,139,5.95
31,6,1555,50,311,7.18
15,3,1491,99,298,8.57
16,3,449,28,89,5.62
44,8,4328,98,865,9.5
23,4,748,32,149,5.94
48,9,1055,21,211,6.65
44,8,4373,99,874,9.54
32,6,844,26,168,6.19
20,4,1243,62,248,7.28
42,8,779,18,155,6.31
29,5,1807,62,361,7.37
27,5,2544,94,508,8.69
31,6,506,16,101,5.82
37,7,959,25,191,6.38
16,3,1135,70,227,7.33
23,4,2243,97,448,8.55
29,5,988,34,197,6.24
19,3,745,39,149,5.9
36,7,2477,68,495,8.12
36,7,2374,65,474,8.0
28,5,1461,52,292,6.99
10,2,391,39,78,5.96
33,6,1407,42,281,6.83
38,7,175,4,35,5.53
37,7,732,19,146,6.14
29,5,1688,58,337,7.2
27,5,2457,91,491,8.57
30,6,1063,35,212,6.6
37,7,276,7,55,5.65
33,6,1758,53,351,7.26
40,8,3773,94,754,9.36
20,4,1635,81,327,8.05
34,6,847,24,169,6.1
16,3,974,60,194,6.92
45,9,3556,79,711,8.96
22,4,1520,69,304,7.46
21,4,1889,89,377,8.32
29,5,245,8,49,5.21
29,5,1074,37,214,6.36
11,2,579,52,115,6.34
25,5,1371,54,274,7.18
19,3,1636,86,327,7.78
38,7,1865,49,373,7.32
37,7,2422,65,484,7.98
32,6,871,27,174,6.24
15,3,1210,80,242,7.81
20,4,1314,65,262,7.41
16,3,306,19,61,5.27
12,2,488,40,97,5.75
13,2,1189,91,237,7.7
45,9,1365,30,273,7.01
39,7,1498,38,299,6.88
21,4,1313,62,262,7.23
12,2,403,33,80,5.46
36,7,1170,32,234,6.67
50,10,1694,33,338,7.33
13,2,863,66,172,6.7
22,4,713,32,142,5.98
45,9,220,4,44,5.98
35,7,1021,29,204,6.56
19,3,1344,70,268,7.15
15,3,1164,77,232,7.69
44,8,3453,78,690,8.71
50,10,1127,22,225,6.89
38,7,3465,91,693,9.01
41,8,217,5,43,5.78
49,9,972,19,194,6.57
17,3,133,7,26,4.7
37,7,161,4,32,5.53
27,5,777,28,155,6.06
15,3,743,49,148,6.56
41,8,871,21,174,6.43
25,5,1032,41,206,6.64
33,6,2241,67,448,7.84
32,6,1531,47,306,7.05
49,9,4509,92,901,9.48
25,5,1066,42,213,6.69
45,9,3883,86,776,9.24
50,10,3638,72,727,8.89
18,3,1290,71,258,7.24
46,9,2817,61,563,8.24
27,5,2320,85,464,8.35
48,9,4783,99,956,9.77
10,2,389,38,77,5.92
19,3,566,29,113,5.51
26,5,2055,79,411,8.12
28,5,1323,47,264,6.79
24,4,1387,57,277,6.92
14,2,486,34,97,5.36
38,7,124,3,24,5.42
44,8,1532,34,306,6.95
40,8,2096,52,419,7.69
46,9,2555,55,511,8.01
19,3,934,49,186,6.29
47,9,2288,48,457,7.73
36,7,1710,47,342,7.27
36,7,469,13,93,5.89
12,2,341,28,68,5.27
27,5,2458,91,491,8.57
32,6,2546,79,509,8.33
39,7,247,6,49,5.59
22,4,1657,75,331,7.7
23,4,2177,94,435,8.43
38,7,3747,98,749,9.29
41,8,3143,76,628,8.64
47,9,988,21,197,6.63
23,4,2005,87,401,8.14
26,5,1733,66,346,7.61
30,6,1268,42,253,6.88
14,2,704,50,140,5.98
47,9,3736,79,747,8.96
41,8,3005,73,601,8.52
20,4,1250,62,250,7.29
14,2,941,67,188,6.67
37,7,3005,81,601,8.62
30,6,1481,49,296,7.17
41,8,1109,27,221,6.66
47,9,4405,93,881,9.53
32,6,2661,83,532,8.48
41,8,1994,48,398,7.52
50,10,4364,87,872,9.48
29,5,2330,80,466,8.09
25,5,2086,83,417,8.33
26,5,1627,62,325,7.45
13,2,250,19,50,4.82
22,4,1731,78,346,7.83
44,8,3065,69,613,8.35
11,2,465,42,93,5.94
33,6,554,16,110,5.78
40,8,2164,54,432,7.76
35,7,1755,50,351,7.4
48,9,4764,99,952,9.76
45,9,4265,94,853,9.58
32,6,2595,81,519,8.4
39,7,1945,49,389,7.33
35,7,681,19,136,6.17
13,2,469,36,93,5.48
15,3,468,31,93,5.83
29,5,776,26,155,5.94
11,2,127,11,25,4.68
26,5,2180,83,436,8.3
18,3,1727,95,345,8.2
27,5,924,34,184,6.29
22,4,1014,46,202,6.53
42,8,2580,61,516,8.03
47,9,509,10,101,6.2
43,8,913,21,182,6.42
35,7,1102,31,220,6.65
42,8,4089,97,817,9.47
11,2,722,65,144,6.87
46,9,4466,97,893,9.68
39,7,2655,68,531,8.08
22,4,1872,85,374,8.1
36,7,148,4,29,5.51
14,2,224,16,44,4.59
46,9,2242,48,448,7.73
26,5,1987,76,397,8.01
11,2,898,81,179,7.5
30,6,2219,73,443,8.14
32,6,159,4,31,5.28
36,7,778,21,155,6.23
27,5,1327,49,265,6.89
10,2,365,36,73,5.85
31,6,2704,87,540,8.66
10,2,596,59,119,6.77
16,3,1526,95,305,8.32
45,9,1150,25,230,6.81
14,2,354,25,70,4.97
46,9,4516,98,903,9.72
47,9,2597,55,519,8.0
20,4,1824,91,364,8.44
16,3,1068,66,213,7.16
37,7,1755,47,351,7.26
37,7,850,22,170,6.27
32,6,1701,53,340,7.28
48,9,3861,80,772,9.0
49,9,219,4,43,5.93
17,3,308,18,61,5.15
14,2,601,42,120,5.68
25,5,617,24,123,5.97
45,9,3912,86,782,9.26
30,6,1797,59,359,7.58
26,5,1185,45,237,6.77
38,7,2037,53,407,7.49
18,3,992,55,198,6.58
26,5,1969,75,393,7.97
25,5,2156,86,431,8.44
20,4,1680,84,336,8.16
20,4,740,37,148,6.28
15,3,549,36,109,6.04
25,5,436,17,87,5.68
49,9,2206,45,441,7.6
36,7,593,16,118,6.02
18,3,532,29,106,5.55
12,2,1186,98,237,8.08
41,8,3907,95,781,9.4
33,6,3219,97,643,9.03
12,2,395,32,79,5.45
47,9,1203,25,240,6.8
25,5,2403,96,480,8.84
11,2,1037,94,207,8.02
39,7,1111,28,222,6.48
36,7,991,27,198,6.47
11,2,735,66,147,6.91
37,7,3421,92,684,9.06
27,5,2130,78,426,8.07
39,7,3450,88,690,8.88
50,10,1238,24,247,6.97
47,9,159,3,31,5.87
21,4,1196,56,239,7.0
20,4,522,26,104,5.83
21,4,2017,96,403,8.58
30,6,2126,70,425,8.02
34,6,3342,98,668,9.05
35,7,2122,60,424,7.81
16,3,1266,79,253,7.68
22,4,1110,50,222,6.71
11,2,962,87,192,7.74
27,5,2412,89,482,8.5
46,9,1461,31,292,7.05
31,6,1495,48,299,7.1
30,6,807,26,161,6.25
25,5,269,10,53,5.39
44,8,4060,92,812,9.26
24,4,249,10,49,5.0
35,7,2648,75,529,8.41
12,2,1127,93,225,7.88
37,7,589,15,117,5.98
18,3,1008,56,201,6.62
41,8,1567,38,313,7.11
44,8,4111,93,822,9.31
42,8,1318,31,263,6.83
34,6,604,17,120,5.81
46,9,2490,54,498,7.96
46,9,3188,69,637,8.56
41,8,4037,98,807,9.52
44,8,3882,88,776,9.1
25,5,2482,99,496,8.96
50,10,1635,32,327,7.29
11,2,817,74,163,7.22
42,8,3900,92,780,9.28
49,9,2705,55,541,8.0
50,10,1623,32,324,7.29
43,8,2846,66,569,8.22
38,7,2512,66,502,8.0
18,3,426,23,85,5.32
24,4,497,20,99,5.43
17,3,1135,66,227,7.1
21,4,888,42,177,6.42
39,7,174,4,34,5.48
50,10,1859,37,371,7.48
42,8,2455,58,491,7.91
40,8,1684,42,336,7.28
30,6,338,11,67,5.63
28,5,674,24,134,5.86
10,2,988,98,197,8.33
28,5,258,9,51,5.25
17,3,627,36,125,5.9
44,8,2914,66,582,8.22
40,8,3255,81,651,8.85
15,3,246,16,49,5.24
27,5,590,21,118,5.79
32,6,2380,74,476,8.12
22,4,1747,79,349,7.86
50,10,4447,88,889,9.54
38,7,1126,29,225,6.53
25,5,1760,70,352,7.81
17,3,333,19,66,5.2
31,6,1685,54,337,7.34
22,4,1058,48,211,6.61
42,8,3103,73,620,8.52
11,2,719,65,143,6.85
38,7,194,5,38,5.52
34,6,1089,32,217,6.4
25,5,1542,61,308,7.45
43,8,1759,40,351,7.19
10,2,709,70,141,7.21
50,10,4096,81,819,9.26
26,5,1486,57,297,7.24
37,7,2169,58,433,7.7
41,8,2059,50,411,7.59
18,3,349,19,69,5.13
14,2,530,37,106,5.49
33,6,591,17,118,5.83
21,4,1808,86,361,8.18
27,5,1809,67,361,7.61
48,9,1940,40,388,7.4
42,8,621,14,124,6.16
49,9,3885,79,777,8.96
21,4,1146,54,229,6.91
10,2,512,51,102,6.44
48,9,3977,82,795,9.09
47,9,1068,22,213,6.68
34,6,3048,89,609,8.7
17,3,556,32,111,5.74
32,6,581,18,116,5.87
30,6,2518,83,503,8.54
34,6,1552,45,310,6.94
13,2,104,8,20,4.3
50,10,3247,64,649,8.58
39,7,811,20,162,6.17
49,9,2317,47,463,7.68
10,2,406,40,81,6.01
48,9,705,14,141,6.37
22,4,1539,69,307,7.47
43,8,1054,24,210,6.54
31,6,243,7,48,5.45
20,4,1457,72,291,7.69
28,5,2763,98,552,8.84
19,3,1211,63,242,6.87
20,4,525,26,105,5.85
22,4,774,35,154,6.09
46,9,1150,25,230,6.8
44,8,3735,84,747,8.96
47,9,2655,56,531,8.04
46,9,3774,82,754,9.08
18,3,594,33,118,5.69
24,4,356,14,71,5.2
32,6,614,19,122,5.91
20,4,161,8,32,5.11
26,5,2056,79,411,8.12
44,8,1710,38,342,7.12
28,5,113,4,22,5.01
33,6,2297,69,459,7.91
19,3,1090,57,218,6.63
31,6,1251,40,250,6.78
49,9,2104,42,420,7.49
20,4,425,21,85,5.65
35,7,845,24,169,6.36
23,4,1488,64,297,7.23
21,4,381,18,76,5.46
29,5,2666,91,533,8.54
31,6,637,20,127,5.98
14,2,389,27,77,5.06
41,8,151,3,30,5.71
44,8,1029,23,205,6.5
36,7,2657,73,531,8.32
11,2,1089,99,217,8.21
37,7,1667,45,333,7.17
21,4,941,44,188,6.52
35,7,432,12,86,5.88
48,9,199,4,39,5.92
47,9,187,3,37,5.91
25,5,199,7,39,5.26
17,3,765,45,153,6.24
50,10,3034,60,606,8.41
11,2,585,53,117,6.38
26,5,1213,46,242,6.81
48,9,1290,26,258,6.85
49,9,2184,44,436,7.56
26,5,2020,77,404,8.06
30,6,288,9,57,5.55
24,4,1249,52,249,6.7
10,2,214,21,42,5.21
35,7,1105,31,221,6.65
10,2,196,19,39,5.16
26,5,1818,69,363,7.74
16,3,889,55,177,6.72
44,8,2348,53,469,7.7
41,8,855,20,171,6.41
43,8,566,13,113,6.1
42,8,3193,76,638,8.62
18,3,988,54,197,6.56
44,8,1189,27,237,6.65
48,9,4009,83,801,9.12
34,6,2068,60,413,7.54
20,4,561,28,112,5.92
45,9,350,7,70,6.1
50,10,388,7,77,6.28
42,8,3338,79,667,8.75
19,3,1113,58,222,6.67
25,5,947,37,189,6.49
10,2,354,35,70,5.79
14,2,255,18,51,4.71
46,9,1953,42,390,7.48
50,10,1078,21,215,6.85
46,9,2009,43,401,7.53
24,4,616,25,123,5.64
11,2,937,85,187,7.66
40,8,3065,76,613,8.65
18,3,312,17,62,5.06
37,7,2913,78,582,8.5
36,7,2851,79,570,8.55
12,2,136,11,27,4.58
31,6,813,26,162,6.21
36,7,1494,41,298,7.03
22,4,812,36,162,6.15
16,3,1409,88,281,8.03
18,3,634,35,126,5.78
19,3,1167,61,233,6.78
46,9,3123,67,624,8.49
45,9,3794,84,758,9.16
47,9,3428,72,685,8.69
22,4,1160,52,232,6.79
33,6,2310,70,462,7.94
19,3,1049,55,209,6.54
34,6,2705,79,541,8.3
49,9,1120,22,224,6.69
18,3,305,16,61,5.05
35,7,1261,36,252,6.84
41,8,3692,90,738,9.19
27,5,734,27,146,6.0
37,7,1736,46,347,7.23
17,3,1613,94,322,8.22
25,5,347,13,69,5.53
48,9,566,11,113,6.25
20,4,172,8,34,5.11
24,4,1638,68,327,7.35
38,7,2567,67,513,8.05
17,3,964,56,192,6.69
29,5,1811,62,362,7.37
43,8,911,21,182,6.42
13,2,1181,90,236,7.67
15,3,291,19,58,5.36
47,9,4209,89,841,9.36
12,2,252,21,50,4.97
32,6,1441,45,288,6.95
12,2,711,59,142,6.51
26,5,753,28,150,6.09
14,2,938,67,187,6.66
32,6,2921,91,584,8.8
44,8,716,16,143,6.22
36,7,579,16,115,6.01
34,6,2488,73,497,8.05
36,7,857,23,171,6.32
42,8,2017,48,403,7.5
12,2,575,47,115,6.04
38,7,3064,80,612,8.57
44,8,1123,25,224,6.58
17,3,117,6,23,4.67
15,3,1354,90,270,8.2
34,6,2587,76,517,8.16
46,9,3016,65,603,8.41
39,7,3581,91,716,9.01
37,7,1766,47,353,7.27
11,2,236,21,47,5.1
37,7,637,17,127,6.05
11,2,903,82,180,7.53
37,7,910,24,182,6.34
23,4,1052,45,210,6.47
22,4,574,26,114,5.73
41,8,1377,33,275,6.92
46,9,2731,59,546,8.16
45,9,884,19,176,6.56
27,5,2397,88,479,8.47
38,7,3716,97,743,9.26
50,10,4834,96,966,9.85
33,6,1608,48,321,7.07
38,7,676,17,135,6.05
26,5,407,15,81,5.57
15,3,1132,75,226,7.61
26,5,182,7,36,5.22
19,3,1151,60,230,6.75
13,2,880,67,176,6.75
17,3,1131,66,226,7.09
11,2,963,87,192,7.74
13,2,417,32,83,5.33
36,7,2532,70,506,8.19
40,8,1924,48,384,7.52
24,4,1112,46,222,6.47
26,5,2431,93,486,8.69
45,9,3824,84,764,9.18
32,6,2450,76,490,8.21
14,2,209,14,41,4.53
37,7,1467,39,293,6.94
37,7,2128,57,425,7.66
22,4,1690,76,338,7.75
47,9,1702,36,340,7.24
28,5,412,14,82,5.47
36,7,1292,35,258,6.8
37,7,1419,38,283,6.89
33,6,484,14,96,5.69
27,5,654,24,130,5.88
47,9,2866,60,573,8.21
46,9,2752,59,550,8.17
13,2,414,31,82,5.3
11,2,477,43,95,5.98
46,9,438,9,87,6.15
38,7,3746,98,749,9.29
32,6,317,9,63,5.52
33,6,2362,71,472,7.99
48,9,1513,31,302,7.04
50,10,2298,45,459,7.82
33,6,2891,87,578,8.63
43,8,1263,29,252,6.74
28,5,2167,77,433,7.99
15,3,531,35,106,6.0
28,5,865,30,173,6.12
32,6,2825,88,565,8.68
31,6,330,10,66,5.59
49,9,2039,41,407,7.45
25,5,2390,95,478,8.81
43,8,2381,55,476,7.79
41,8,602,14,120,6.16
19,3,1637,86,327,7.78
49,9,4250,86,850,9.25
42,8,3923,93,784,9.31
35,7,3183,90,636,9.02
37,7,3208,86,641,8.82
47,9,1095,23,219,6.72
50,10,4818,96,963,9.85
16,3,494,30,98,5.72
28,5,697,24,139,5.88
30,6,1491,49,298,7.17
10,2,600,60,120,6.8
18,3,197,10,39,4.79
17,3,1465,86,293,7.89
20,4,668,33,133,6.12
37,7,3148,85,629,8.77
12,2,197,16,39,4.77
47,9,2553,54,510,7.96
37,7,3537,95,707,9.18
34,6,453,13,90,5.64
12,2,411,34,82,5.51
28,5,2670,95,534,8.71
29,5,1923,66,384,7.53
40,8,2444,61,488,8.04
28,5,1211,43,242,6.63
35,7,1180,33,236,6.73
46,9,3926,85,785,9.2
