commits,commits_per_month,changes,changes_per_commit,changes_per_month,grade
40,6,1499,37,249,3.57
53,8,361,6,60,2.54
83,13,375,4,62,3.79
54,9,2551,47,425,5.64
24,4,2171,90,361,3.93
90,15,1194,13,199,5.28
88,14,2996,34,499,7.53
46,7,852,18,142,2.94
20,3,2095,104,349,3.64
82,13,861,10,143,4.42
44,7,2004,45,334,4.46
62,10,559,9,93,3.24
55,9,1799,32,299,4.64
93,15,2062,22,343,6.5
56,9,1045,18,174,3.65
80,13,1281,16,213,4.94
61,10,836,13,139,3.59
20,3,554,27,92,1.53
49,8,781,15,130,3.03
52,8,1845,35,307,4.52
44,7,1240,28,206,3.42
43,7,920,21,153,2.97
93,15,1744,18,290,6.07
97,16,2584,26,430,7.4
79,13,1314,16,219,4.97
46,7,2640,57,440,5.35
12,2,807,67,134,1.61
71,11,1010,14,168,4.15
30,5,221,7,36,1.52
84,14,1062,12,177,4.85
6,1,243,40,40,0.59
53,8,2649,49,441,5.62
37,6,372,10,62,1.99
69,11,1544,22,257,4.83
15,2,2992,199,498,4.67
48,8,125,2,20,2.12
23,3,2557,111,426,4.32
22,3,164,7,27,1.04
73,12,396,5,66,3.49
65,10,1431,22,238,4.47
47,7,327,6,54,2.25
30,5,1190,39,198,2.84
15,2,137,9,22,0.74
61,10,1572,25,262,4.58
79,13,2545,32,424,6.62
86,14,1272,14,212,5.18
56,9,133,2,22,2.42
81,13,1248,15,208,4.92
83,13,1869,22,311,5.79
10,1,2822,282,470,4.28
94,15,1334,14,222,5.54
61,10,1199,19,199,4.08
34,5,253,7,42,1.65
50,8,1118,22,186,3.5
16,2,461,28,76,1.2
20,3,2258,112,376,3.86
26,4,926,35,154,2.28
46,7,2017,43,336,4.51
7,1,683,97,113,1.24
64,10,1859,29,309,5.02
46,7,1637,35,272,4.0
86,14,1094,12,182,4.94
9,1,2498,277,416,3.82
41,6,2459,59,409,4.89
94,15,2279,24,379,6.81
8,1,2468,308,411,3.78
4,0,2842,710,473,4.34
50,8,658,13,109,2.88
40,6,1833,45,305,4.02
20,3,1836,91,306,3.28
39,6,1242,31,207,3.21
27,4,2496,92,416,4.43
65,10,1753,26,292,4.9
37,6,1135,30,189,3.02
76,12,1782,23,297,5.41
16,2,180,11,30,0.82
98,16,2975,30,495,7.94
74,12,973,13,162,4.29
68,11,1297,19,216,4.48
90,15,2522,28,420,7.06
34,5,1890,55,315,3.86
61,10,2188,35,364,5.41
21,3,1245,59,207,2.49
90,15,328,3,54,4.11
11,1,2220,201,370,3.44
17,2,2550,150,425,4.09
22,3,899,40,149,2.04
45,7,2940,65,490,5.74
83,13,1703,20,283,5.57
66,11,2994,45,499,6.72
14,2,1427,101,237,2.5
68,11,941,13,156,4.0
91,15,1692,18,282,5.96
1,0,2498,2498,416,5.03
30,5,2437,81,406,4.53
45,7,2484,55,414,5.12
82,13,2228,27,371,6.25
80,13,2962,37,493,7.2
83,13,2333,28,388,6.41
8,1,2226,278,371,3.44
93,15,2628,28,438,7.26
42,7,121,2,20,1.88
15,2,1373,91,228,2.44
64,10,1397,21,232,4.4
100,16,687,6,114,4.92
62,10,2674,43,445,6.08
99,16,1052,10,175,5.39
68,11,2830,41,471,6.53
42,7,1695,40,282,4.0
80,13,1289,16,214,4.95
47,7,2518,53,419,5.21
56,9,1950,34,325,4.87
52,8,810,15,135,3.13
7,1,316,45,52,0.71
52,8,651,12,108,2.91
87,14,1862,21,310,5.99
57,9,2376,41,396,5.46
34,5,2683,78,447,4.93
96,16,1663,17,277,6.15
10,1,1486,148,247,2.4
75,12,1109,14,184,4.48
23,3,374,16,62,1.34
88,14,924,10,154,4.75
9,1,2645,293,440,4.03
63,10,1237,19,206,4.17
83,13,188,2,31,3.54
25,4,2595,103,432,4.53
61,10,1071,17,178,3.91
32,5,2750,85,458,4.99
68,11,1936,28,322,5.33
34,5,1921,56,320,3.9
1,0,2716,2716,452,5.47
96,16,295,3,49,4.31
34,5,1393,40,232,3.19
49,8,321,6,53,2.41
85,14,519,6,86,4.14
71,11,1659,23,276,5.02
53,8,800,15,133,3.14
14,2,2410,172,401,3.86
58,9,2129,36,354,5.14
16,2,1482,92,247,2.61
65,10,1604,24,267,4.7
13,2,1881,144,313,3.11
67,11,2945,43,490,6.67
47,7,923,19,153,3.06
61,10,378,6,63,2.98
43,7,846,19,141,2.88
97,16,2918,30,486,7.85
100,16,2147,21,357,6.87
53,8,808,15,134,3.14
92,15,173,1,28,3.94
29,4,2460,84,410,4.42
43,7,1903,44,317,4.3
66,11,2494,37,415,6.04
12,2,1701,141,283,2.85
91,15,494,5,82,4.36
90,15,2935,32,489,7.61
31,5,594,19,99,2.05
43,7,1463,34,243,3.71
25,4,2480,99,413,4.37
56,9,660,11,110,3.13
18,3,160,8,26,0.95
10,1,2380,238,396,3.66
18,3,1824,101,304,3.24
78,13,1633,20,272,5.38
75,12,1076,14,179,4.44
37,6,1479,39,246,3.49
24,4,2935,122,489,4.97
89,14,2511,28,418,6.89
14,2,2701,192,450,4.26
18,3,783,43,130,1.81
50,8,2387,47,397,5.21
73,12,155,2,25,3.16
67,11,2572,38,428,6.17
51,8,2056,40,342,4.79
30,5,125,4,20,1.39
76,12,1004,13,167,4.37
51,8,857,16,142,3.17
65,10,724,11,120,3.52
65,10,2761,42,460,6.26
65,10,2636,40,439,6.09
30,5,307,10,51,1.64
69,11,1436,20,239,4.68
1,0,905,905,150,1.83
18,3,829,46,138,1.87
89,14,125,1,20,3.69
38,6,1469,38,244,3.49
36,6,411,11,68,2.02
99,16,1377,13,229,5.82
96,16,546,5,91,4.65
26,4,989,38,164,2.36
78,13,430,5,71,3.76
76,12,973,12,162,4.32
72,12,218,3,36,3.23
11,1,1369,124,228,2.25
32,5,2297,71,382,4.37
68,11,1943,28,323,5.34
97,16,2877,29,479,7.79
35,5,2869,81,478,5.2
71,11,1054,14,175,4.21
83,13,1109,13,184,4.77
70,11,1610,23,268,4.94
84,14,2012,23,335,6.13
70,11,2583,36,430,6.24
90,15,2331,25,388,6.8
81,13,834,10,139,4.36
46,7,2007,43,334,4.5
52,8,224,4,37,2.34
46,7,2542,55,423,5.22
91,15,1430,15,238,5.61
15,2,1564,104,260,2.7
34,5,2398,70,399,4.55
96,16,1643,17,273,6.12
37,6,1858,50,309,4.0
50,8,1893,37,315,4.55
9,1,1866,207,311,2.93
88,14,2906,33,484,7.41
48,8,2803,58,467,5.74
1,0,2285,2285,380,4.6
60,10,1096,18,182,3.92
12,2,2876,239,479,4.48
93,15,2676,28,446,7.32
79,13,2093,26,348,6.01
88,14,1248,14,208,5.18
3,0,1016,338,169,1.64
99,16,2064,20,344,6.75
3,0,2223,741,370,3.52
75,12,2017,26,336,5.71
68,11,1529,22,254,4.79
57,9,1662,29,277,4.5
58,9,1761,30,293,4.65
1,0,1612,1612,268,3.25
63,10,2647,42,441,6.07
93,15,848,9,141,4.87
67,11,2537,37,422,6.12
6,1,1152,192,192,1.91
10,1,425,42,70,0.92
33,5,2555,77,425,4.74
91,15,577,6,96,4.47
10,1,141,14,23,0.52
36,6,1158,32,193,3.04
33,5,2119,64,353,4.15
59,9,850,14,141,3.45
27,4,2081,77,346,3.86
27,4,1339,49,223,2.86
4,0,423,105,70,0.71
82,13,2586,31,431,6.73
60,10,1252,20,208,4.13
86,14,1529,17,254,5.52
42,7,637,15,106,2.57
49,8,2275,46,379,5.04
53,8,2421,45,403,5.32
58,9,2225,38,370,5.27
81,13,1517,18,252,5.28
11,1,1195,108,199,2.01
30,5,2044,68,340,3.99
68,11,2658,39,443,6.31
58,9,2613,45,435,5.8
81,13,2852,35,475,7.07
56,9,1031,18,171,3.63
79,13,2829,35,471,7.0
65,10,697,10,116,3.49
4,0,2473,618,412,3.79
2,0,2327,1163,387,3.92
80,13,482,6,80,3.87
27,4,2754,102,459,4.78
6,1,2378,396,396,3.68
87,14,2925,33,487,7.41
17,2,2054,120,342,3.41
55,9,1684,30,280,4.49
22,3,2092,95,348,3.67
97,16,365,3,60,4.43
36,6,198,5,33,1.74
77,12,1203,15,200,4.65
89,14,2422,27,403,6.77
27,4,1638,60,273,3.26
94,15,903,9,150,4.96
59,9,2358,39,393,5.48
72,12,361,5,60,3.42
72,12,1494,20,249,4.95
52,8,940,18,156,3.3
93,15,2673,28,445,7.32
62,10,1736,28,289,4.82
52,8,1844,35,307,4.52
55,9,1304,23,217,3.98
8,1,2575,321,429,3.93
12,2,489,40,81,1.17
99,16,1673,16,278,6.22
92,15,2443,26,407,6.99
19,3,940,49,156,2.04
29,4,755,26,125,2.1
3,0,1935,645,322,3.07
16,2,2182,136,363,3.57
6,1,1135,189,189,1.88
23,3,2771,120,461,4.61
4,0,2604,651,434,3.99
74,12,1856,25,309,5.47
24,4,179,7,29,1.22
45,7,2451,54,408,5.08
10,1,1358,135,226,2.23
76,12,2914,38,485,6.93
19,3,789,41,131,1.83
25,4,1648,65,274,3.24
6,1,361,60,60,0.77
48,8,307,6,51,2.37
5,0,1575,315,262,2.41
52,8,2333,44,388,5.18
73,12,2794,38,465,6.71
74,12,2612,35,435,6.48
20,3,1035,51,172,2.19
26,4,738,28,123,2.02
57,9,2793,49,465,6.02
13,2,1279,98,213,2.28
85,14,2684,31,447,7.05
58,9,2398,41,399,5.51
49,8,1749,35,291,4.33
65,10,2086,32,347,5.35
41,6,471,11,78,2.2
62,10,1090,17,181,3.95
82,13,2710,33,451,6.9
22,3,1473,66,245,2.82
69,11,1386,20,231,4.62
90,15,340,3,56,4.13
9,1,2036,226,339,3.17
22,3,1179,53,196,2.42
95,15,382,4,63,4.28
13,2,2945,226,490,4.59
50,8,267,5,44,2.36
30,5,2334,77,389,4.39
34,5,2988,87,498,5.35
24,4,545,22,90,1.72
30,5,138,4,23,1.41
49,8,1512,30,252,4.02
56,9,1853,33,308,4.73
58,9,1557,26,259,4.38
95,15,514,5,85,4.46
98,16,2557,26,426,7.39
92,15,2668,29,444,7.29
23,3,436,18,72,1.43
8,1,1786,223,297,2.81
17,2,2180,128,363,3.58
11,1,1003,91,167,1.74
14,2,234,16,39,0.85
53,8,2046,38,341,4.81
31,5,1506,48,251,3.29
54,9,772,14,128,3.24
96,16,1719,17,286,6.22
41,6,1193,29,198,3.18
74,12,2676,36,446,6.57
16,2,2879,179,479,4.53
84,14,1608,19,268,5.59
40,6,818,20,136,2.65
100,16,103,1,17,4.14
54,9,1041,19,173,3.6
25,4,1063,42,177,2.44
57,9,2925,51,487,6.2
60,10,2117,35,352,5.29
63,10,2286,36,381,5.58
49,8,2965,60,494,5.97
86,14,1329,15,221,5.25
48,8,191,3,31,2.21
4,0,1799,449,299,2.78
9,1,560,62,93,1.09
86,14,132,1,22,3.65
2,0,2010,1005,335,3.4
65,10,2438,37,406,5.82
95,15,650,6,108,4.64
29,4,1534,52,255,3.16
87,14,2218,25,369,6.46
37,6,2268,61,378,4.56
99,16,1986,20,331,6.64
75,12,856,11,142,4.15
46,7,2193,47,365,4.75
16,2,1651,103,275,2.84
85,14,2234,26,372,6.44
5,0,1088,217,181,1.7
68,11,1194,17,199,4.34
63,10,705,11,117,3.46
58,9,1558,26,259,4.38
24,4,1854,77,309,3.5
27,4,2179,80,363,4.0
46,7,2235,48,372,4.81
36,6,1928,53,321,4.08
40,6,1373,34,228,3.4
77,12,1414,18,235,4.93
30,5,216,7,36,1.52
17,2,318,18,53,1.03
79,13,2776,35,462,6.93
62,10,2313,37,385,5.6
54,9,1610,29,268,4.37
59,9,1366,23,227,4.14
53,8,2440,46,406,5.34
34,5,2706,79,451,4.97
46,7,924,20,154,3.04
56,9,363,6,60,2.73
64,10,2718,42,453,6.18
88,14,1602,18,267,5.66
44,7,2916,66,486,5.69
28,4,2267,80,377,4.13
63,10,1074,17,179,3.95
17,2,2284,134,380,3.72
67,11,2066,30,344,5.49
24,4,826,34,137,2.1
100,16,1186,11,197,5.59
77,12,2022,26,337,5.75
39,6,1014,26,169,2.9
56,9,2218,39,369,5.23
67,11,1497,22,249,4.72
17,2,2830,166,471,4.47
55,9,2141,38,356,5.1
42,7,2825,67,470,5.52
21,3,2008,95,334,3.53
81,13,153,1,25,3.45
82,13,2290,27,381,6.33
75,12,445,5,74,3.6
44,7,2112,48,352,4.6
41,6,2839,69,473,5.4
5,0,1036,207,172,1.62
92,15,2275,24,379,6.76
5,0,657,131,109,1.06
73,12,2557,35,426,6.39
93,15,1759,18,293,6.09
4,0,1193,298,198,1.87
35,5,1409,40,234,3.23
20,3,1289,64,214,2.53
9,1,231,25,38,0.63
85,14,2881,33,480,7.31
80,13,2775,34,462,6.95
69,11,2418,35,403,6.0
57,9,398,6,66,2.8
73,12,2004,27,334,5.65
43,7,2584,60,430,5.22
55,9,428,7,71,2.8
92,15,520,5,86,4.41
100,16,1741,17,290,6.33
100,16,2009,20,334,6.69
35,5,2643,75,440,4.9
38,6,1350,35,225,3.33
39,6,1789,45,298,3.94
76,12,2728,35,454,6.68
92,15,1662,18,277,5.94
76,12,2703,35,450,6.65
58,9,505,8,84,2.96
83,13,651,7,108,4.16
54,9,248,4,41,2.54
8,1,1841,230,306,2.89
10,1,387,38,64,0.86
44,7,259,5,43,2.1
25,4,220,8,36,1.3
69,11,1725,25,287,5.07
29,4,350,12,58,1.55
64,10,463,7,77,3.15
89,14,2549,28,424,6.94
92,15,134,1,22,3.89
52,8,151,2,25,2.24
63,10,2123,33,353,5.36
33,5,2263,68,377,4.35
40,6,2833,70,472,5.37
50,8,962,19,160,3.29
42,7,1458,34,243,3.68
90,15,2674,29,445,7.26
70,11,1981,28,330,5.43
38,6,1263,33,210,3.21
92,15,2723,29,453,7.36
95,15,189,1,31,4.03
8,1,428,53,71,0.89
57,9,1463,25,243,4.23
1,0,2874,2874,479,5.79
46,7,2073,45,345,4.59
15,2,1150,76,191,2.13
77,12,588,7,98,3.83
85,14,2475,29,412,6.77
78,13,1327,17,221,4.97
33,5,1166,35,194,2.86
40,6,2245,56,374,4.58
3,0,1269,423,211,2.03
74,12,2933,39,488,6.91
1,0,1248,1248,208,2.52
28,4,2803,100,467,4.86
27,4,441,16,73,1.64
71,11,2436,34,406,6.07
29,4,1319,45,219,2.87
1,0,1284,1284,214,2.6
12,2,611,50,101,1.34
28,4,2023,72,337,3.81
52,8,576,11,96,2.82
9,1,2953,328,492,4.46
13,2,736,56,122,1.53
55,9,2863,52,477,6.08
32,5,1376,43,229,3.13
82,13,2605,31,434,6.76
7,1,1853,264,308,2.91
42,7,586,13,97,2.5
26,4,2132,82,355,3.92
10,1,2462,246,410,3.77
6,1,2801,466,466,4.29
6,1,908,151,151,1.56
49,8,1042,21,173,3.38
1,0,1871,1871,311,3.77
85,14,2192,25,365,6.39
74,12,2992,40,498,6.99
11,1,1427,129,237,2.33
91,15,820,9,136,4.79
85,14,2878,33,479,7.31
49,8,1606,32,267,4.14
67,11,2915,43,485,6.63
43,7,356,8,59,2.21
61,10,394,6,65,3.0
81,13,771,9,128,4.28
92,15,2461,26,410,7.01
66,11,1886,28,314,5.23
92,15,217,2,36,4.01
23,3,2530,110,421,4.28
97,16,2186,22,364,6.87
18,3,587,32,97,1.54
75,12,1866,24,311,5.5
4,0,2107,526,351,3.24
89,14,1474,16,245,5.5
21,3,716,34,119,1.77
44,7,2286,51,381,4.84
24,4,1048,43,174,2.4
8,1,1723,215,287,2.73
23,3,2843,123,473,4.71
100,16,137,1,22,4.18
1,0,368,368,61,0.76
9,1,1700,188,283,2.7
97,16,1886,19,314,6.47
25,4,885,35,147,2.2
13,2,640,49,106,1.39
50,8,836,16,139,3.12
90,15,1266,14,211,5.37
31,5,355,11,59,1.73
62,10,1093,17,182,3.96
88,14,267,3,44,3.87
24,4,432,18,72,1.57
51,8,825,16,137,3.13
21,3,408,19,68,1.35
44,7,1416,32,236,3.66
8,1,1027,128,171,1.74
80,13,1679,20,279,5.47
18,3,1130,62,188,2.28
71,11,2367,33,394,5.97
33,5,2733,82,455,4.98
2,0,2939,1469,489,4.94
92,15,2984,32,497,7.71
37,6,260,7,43,1.84
89,14,261,2,43,3.88
19,3,983,51,163,2.1
72,12,2719,37,453,6.59
53,8,1571,29,261,4.17
15,2,1257,83,209,2.28
62,10,2018,32,336,5.2
74,12,509,6,84,3.66
62,10,2458,39,409,5.79
93,15,2189,23,364,6.67
50,8,2529,50,421,5.4
69,11,1922,27,320,5.33
33,5,1994,60,332,3.98
33,5,339,10,56,1.74
65,10,2299,35,383,5.64
92,15,555,6,92,4.46
54,9,1270,23,211,3.91
46,7,1785,38,297,4.2
1,0,264,264,44,0.55
62,10,1399,22,233,4.37
6,1,610,101,101,1.12
80,13,1563,19,260,5.32
98,16,2558,26,426,7.39
98,16,1860,18,310,6.45
64,10,2940,45,490,6.48
70,11,1633,23,272,4.97
71,11,1188,16,198,4.39
10,1,1877,187,312,2.95
2,0,1151,575,191,1.96
31,5,150,4,25,1.45
40,6,554,13,92,2.3
9,1,804,89,134,1.44
35,5,977,27,162,2.64
78,13,2886,37,481,7.06
51,8,578,11,96,2.8
24,4,908,37,151,2.21
100,16,2068,20,344,6.77
21,3,754,35,125,1.82
68,11,1638,24,273,4.94
87,14,2563,29,427,6.93
72,12,315,4,52,3.36
15,2,2206,147,367,3.59
78,13,473,6,78,3.82
38,6,961,25,160,2.81
23,3,1749,76,291,3.22
28,4,1453,51,242,3.03
51,8,1351,26,225,3.84
66,11,1022,15,170,4.07
54,9,818,15,136,3.3
85,14,940,11,156,4.71
89,14,1583,17,263,5.65
21,3,2394,114,399,4.06
30,5,2285,76,380,4.32
27,4,252,9,42,1.38
13,2,2083,160,347,3.39
66,11,224,3,37,2.99
66,11,407,6,67,3.24
6,1,1759,293,293,2.79
61,10,1229,20,204,4.12
91,15,682,7,113,4.61
98,16,2496,25,416,7.3
6,1,708,118,118,1.27
38,6,383,10,63,2.02
72,12,2263,31,377,5.98
90,15,1187,13,197,5.26
16,2,2864,179,477,4.51
55,9,1494,27,249,4.24
5,0,289,57,48,0.52
7,1,963,137,160,1.64
23,3,2696,117,449,4.51
37,6,1144,30,190,3.03
17,2,2436,143,406,3.93
49,8,463,9,77,2.6
28,4,2138,76,356,3.96
86,14,2934,34,489,7.4
59,9,1044,17,174,3.71
70,11,862,12,143,3.93
10,1,1405,140,234,2.29
24,4,1934,80,322,3.61
96,16,1411,14,235,5.81
90,15,1457,16,242,5.63
99,16,2526,25,421,7.36
88,14,1469,16,244,5.48
92,15,692,7,115,4.64
100,16,1184,11,197,5.58
80,13,1435,17,239,5.15
35,5,2126,60,354,4.2
19,3,1193,62,198,2.38
76,12,816,10,136,4.11
77,12,912,11,152,4.26
19,3,1620,85,270,2.97
10,1,2782,278,463,4.22
9,1,1699,188,283,2.7
63,10,559,8,93,3.26
7,1,2775,396,462,4.23
75,12,2349,31,391,6.15
20,3,1910,95,318,3.38
28,4,2263,80,377,4.13
14,2,1758,125,293,2.96
21,3,622,29,103,1.64
12,2,2915,242,485,4.54
79,13,1273,16,212,4.91
37,6,276,7,46,1.86
10,1,1584,158,264,2.54
17,2,1429,84,238,2.55
89,14,2936,32,489,7.46
81,13,2368,29,394,6.42
40,6,388,9,64,2.07
45,7,498,11,83,2.45
5,0,716,143,119,1.15
35,5,516,14,86,2.02
100,16,104,1,17,4.14
44,7,712,16,118,2.71
82,13,1276,15,212,4.97
75,12,1942,25,323,5.6
6,1,1329,221,221,2.16
16,2,1309,81,218,2.37
41,6,2824,68,470,5.38
37,6,2207,59,367,4.47
33,5,937,28,156,2.55
26,4,1687,64,281,3.31
11,1,1922,174,320,3.02
61,10,1272,20,212,4.18
50,8,820,16,136,3.1
54,9,1825,33,304,4.66
91,15,1461,16,243,5.65
30,5,1263,42,210,2.94
64,10,1836,28,306,5.0
93,15,1163,12,193,5.29
89,14,1601,17,266,5.67
91,15,447,4,74,4.29
5,0,1014,202,169,1.59
81,13,401,4,66,3.78
70,11,2142,30,357,5.65
86,14,1235,14,205,5.12
13,2,1977,152,329,3.25
80,13,2710,33,451,6.86
29,4,889,30,148,2.28
64,10,2758,43,459,6.23
61,10,744,12,124,3.47
18,3,305,16,50,1.15
19,3,402,21,67,1.31
54,9,2052,38,342,4.97
67,11,2717,40,452,6.36
73,12,638,8,106,3.81
62,10,2938,47,489,6.44
19,3,1395,73,232,2.66
20,3,436,21,72,1.37
83,13,1054,12,175,4.7
43,7,1508,35,251,3.77
5,0,2186,437,364,3.31
2,0,638,319,106,1.1
1,0,565,565,94,1.15
42,7,2403,57,400,4.96
90,15,1253,13,208,5.35
21,3,1303,62,217,2.57
72,12,2918,40,486,6.86
40,6,1351,33,225,3.37
89,14,2891,32,481,7.4
52,8,1459,28,243,4.0
22,3,1103,50,183,2.32
66,11,1386,21,231,4.56
44,7,1941,44,323,4.37
90,15,2414,26,402,6.91
62,10,1615,26,269,4.66
71,11,1943,27,323,5.4
38,6,287,7,47,1.89
72,12,997,13,166,4.28
72,12,314,4,52,3.36
29,4,1730,59,288,3.43
34,5,1933,56,322,3.92
3,0,2173,724,362,3.44
86,14,2108,24,351,6.3
59,9,1425,24,237,4.22
26,4,2348,90,391,4.21
21,3,1515,72,252,2.86
78,13,1603,20,267,5.34
15,2,314,20,52,0.98
67,11,1450,21,241,4.66
92,15,1915,20,319,6.28
90,15,389,4,64,4.19
43,7,458,10,76,2.35
17,2,1301,76,216,2.37
36,6,1948,54,324,4.1
19,3,1563,82,260,2.89
34,5,188,5,31,1.56
97,16,2429,25,404,7.19
37,6,2680,72,446,5.11
43,7,274,6,45,2.1
86,14,1852,21,308,5.95
84,14,868,10,144,4.59
95,15,982,10,163,5.09
17,2,2080,122,346,3.44
73,12,1012,13,168,4.32
13,2,1560,120,260,2.67
66,11,909,13,151,3.91
19,3,1665,87,277,3.03
96,16,371,3,61,4.41
88,14,1052,11,175,4.92
35,5,2599,74,433,4.84
71,11,1978,27,329,5.45
49,8,342,6,57,2.44
100,16,210,2,35,4.28
26,4,2369,91,394,4.24
12,2,2905,242,484,4.53
41,6,2891,70,481,5.47
69,11,1703,24,283,5.04
35,5,1080,30,180,2.79
9,1,1654,183,275,2.63
76,12,1088,14,181,4.48
56,9,1358,24,226,4.07
28,4,1001,35,166,2.41
98,16,343,3,57,4.42
10,1,855,85,142,1.52
36,6,434,12,72,2.06
51,8,1408,27,234,3.91
46,7,1576,34,262,3.92
55,9,489,8,81,2.88
64,10,1101,17,183,4.01
5,0,1108,221,184,1.72
31,5,2613,84,435,4.78
91,15,2472,27,412,7.01
4,0,2378,594,396,3.65
52,8,1497,28,249,4.05
10,1,2302,230,383,3.55
1,0,1772,1772,295,3.57
47,7,2678,56,446,5.42
62,10,2960,47,493,6.47
56,9,207,3,34,2.52
52,8,437,8,72,2.62
52,8,215,4,35,2.33
92,15,1167,12,194,5.28
81,13,2389,29,398,6.45
28,4,1803,64,300,3.51
33,5,1686,51,281,3.57
39,6,2789,71,464,5.29
99,16,660,6,110,4.86
25,4,2909,116,484,4.95
81,13,937,11,156,4.5
6,1,2502,417,417,3.86
93,15,2276,24,379,6.78
11,1,571,51,95,1.14
18,3,1479,82,246,2.76
14,2,1976,141,329,3.26
90,15,852,9,142,4.82
26,4,2942,113,490,5.02
31,5,2263,73,377,4.31
2,0,2497,1248,416,4.21
11,1,2445,222,407,3.75
95,15,2969,31,494,7.75
74,12,1908,25,318,5.54
18,3,1271,70,211,2.47
21,3,1792,85,298,3.24
78,13,2952,37,492,7.15
26,4,325,12,54,1.46
19,3,2201,115,366,3.76
38,6,1951,51,325,4.15
79,13,634,8,105,4.05
48,8,724,15,120,2.93
41,6,2090,50,348,4.39
13,2,703,54,117,1.48
6,1,1779,296,296,2.81
54,9,407,7,67,2.75
79,13,615,7,102,4.03
47,7,748,15,124,2.82
89,14,1094,12,182,5.0
86,14,1919,22,319,6.04
20,3,2196,109,366,3.78
93,15,2519,27,419,7.11
6,1,830,138,138,1.44
85,14,1082,12,180,4.9
29,4,2367,81,394,4.29
71,11,1113,15,185,4.29
92,15,2900,31,483,7.6
12,2,571,47,95,1.28
13,2,631,48,105,1.38
99,16,506,5,84,4.66
94,15,1226,13,204,5.4
36,6,943,26,157,2.74
40,6,2376,59,396,4.76
12,2,2019,168,336,3.29
7,1,2621,374,436,4.01
39,6,2058,52,343,4.31
90,15,950,10,158,4.95
1,0,585,585,97,1.19
65,10,2991,46,498,6.57
95,15,826,8,137,4.88
14,2,1417,101,236,2.49
57,9,2496,43,416,5.62
60,10,1076,17,179,3.89
11,1,2112,192,352,3.29
2,0,2840,1420,473,4.78
94,15,811,8,135,4.84
38,6,2993,78,498,5.55
57,9,560,9,93,3.02
85,14,2061,24,343,6.21
98,16,832,8,138,5.07
21,3,1615,76,269,3.0
34,5,2953,86,492,5.3
86,14,2436,28,406,6.74
1,0,344,344,57,0.71
62,10,2681,43,446,6.09
56,9,2548,45,424,5.67
78,13,2813,36,468,6.96
22,3,2221,100,370,3.84
24,4,1388,57,231,2.87
69,11,690,10,115,3.68
7,1,1671,238,278,2.65
72,12,796,11,132,4.01
91,15,570,6,95,4.46
12,2,1107,92,184,2.03
39,6,2239,57,373,4.55
79,13,1677,21,279,5.45
74,12,486,6,81,3.63
86,14,231,2,38,3.78
11,1,2804,254,467,4.25
30,5,1975,65,329,3.9
24,4,190,7,31,1.24
55,9,185,3,30,2.47
21,3,2871,136,478,4.71
93,15,2175,23,362,6.65
59,9,2451,41,408,5.6
62,10,1393,22,232,4.36
26,4,1791,68,298,3.45
8,1,851,106,141,1.49
67,11,2679,39,446,6.31
88,14,1162,13,193,5.07
54,9,2886,53,481,6.09
59,9,2109,35,351,5.14
53,8,1598,30,266,4.21
13,2,527,40,87,1.24
99,16,1976,19,329,6.63
7,1,1262,180,210,2.07
2,0,1144,572,190,1.95
71,11,2110,29,351,5.63
12,2,1095,91,182,2.01
52,8,760,14,126,3.06
65,10,1518,23,253,4.59
19,3,2557,134,426,4.25
96,16,1072,11,178,5.35
79,13,1448,18,241,5.15
95,15,1510,15,251,5.8
52,8,2534,48,422,5.45
31,5,2769,89,461,4.99
19,3,1726,90,287,3.11
93,15,838,9,139,4.86
71,11,583,8,97,3.58
4,0,2535,633,422,3.88
43,7,984,22,164,3.06
65,10,595,9,99,3.35
100,16,916,9,152,5.22
22,3,1364,62,227,2.67
34,5,2594,76,432,4.81
22,3,2060,93,343,3.62
93,15,752,8,125,4.74
96,16,504,5,84,4.6
2,0,1482,741,247,2.51
43,7,974,22,162,3.05
16,2,935,58,155,1.85
79,13,2136,27,356,6.07
57,9,786,13,131,3.32
52,8,422,8,70,2.61
18,3,197,10,32,1.0
57,9,302,5,50,2.67
46,7,2581,56,430,5.27
68,11,2998,44,499,6.76
78,13,2734,35,455,6.85
66,11,1547,23,257,4.77
27,4,2453,90,408,4.37
34,5,2961,87,493,5.31
8,1,1958,244,326,3.06
18,3,2081,115,346,3.58
13,2,2377,182,396,3.8
80,13,212,2,35,3.51
52,8,2423,46,403,5.3
81,13,1878,23,313,5.76
58,9,199,3,33,2.55
93,15,473,5,78,4.37
46,7,1130,24,188,3.32
63,10,1532,24,255,4.57
83,13,2915,35,485,7.19
21,3,2461,117,410,4.15
88,14,2619,29,436,7.02
75,12,161,2,26,3.21
27,4,891,33,148,2.25
39,6,2070,53,345,4.33
85,14,2247,26,374,6.46
22,3,743,33,123,1.82
85,14,1941,22,323,6.05
68,11,1796,26,299,5.15
100,16,1799,17,299,6.41
8,1,1370,171,228,2.23
81,13,2077,25,346,6.03
21,3,797,37,132,1.88
42,7,2804,66,467,5.5
77,12,2764,35,460,6.75
25,4,1092,43,182,2.48
45,7,443,9,73,2.37
49,8,196,4,32,2.24
58,9,221,3,36,2.58
62,10,2341,37,390,5.64
87,14,1893,21,315,6.03
73,12,878,12,146,4.14
17,2,2937,172,489,4.62
